85	1916	127
85	1926	305
85	1950	4
85	2016	233
85	2501	292
85	2506	14
85	2506	127
85	2523	45
85	2523	162
85	2558	127
85	2559	127
85	2658	45
85	2660	127
85	2664	127
85	2758	4
85	2766	266
85	2880	127
85	2983	127
85	2994	14
85	2994	127
85	3054	127
85	3075	127
85	3167	127
85	3269	127
85	3297	127
85	3324	14
85	3324	127
85	3352	266
85	3363	127
85	3372	127
85	3401	127
85	3446	127
85	3467	127
85	3473	127
85	3713	14
85	3713	127
85	3823	171
85	3956	127
85	4009	127
85	4198	14
85	4198	127
85	4211	135
85	4216	127
85	4241	127
85	4281	14
85	4281	127
85	4411	127
85	4421	127
85	4468	127
85	4538	127
85	4539	45
85	4690	127
85	4723	127
85	4791	127
85	4795	127
85	4814	127
85	4841	45
85	4990	289
85	5037	14
85	5037	127
85	5058	127
85	5209	14
85	5209	127
85	5313	135
85	5486	4
85	5505	127
85	5633	14
85	5633	127
85	5753	127
85	5842	127
85	5872	127
85	5901	127
85	6052	99
85	6092	127
86	86	76
86	120	127
86	235	14
86	545	14
86	545	127
86	677	127
86	1044	127
86	1358	45
86	1480	127
86	2506	127
86	2559	127
86	2658	45
86	2660	127
86	2790	14
86	2880	127
86	3075	14
86	3075	127
86	3297	127
86	3363	127
86	4009	127
86	4216	14
86	4216	127
86	4241	127
86	4690	127
86	4723	127
86	4791	127
86	4814	127
86	4980	277
86	5209	127
86	5592	127
86	5842	127
86	5876	4
86	6092	127
87	3297	61
88	571	93
88	571	207
90	468	181
90	617	15
90	1859	275
90	3297	76
90	4314	196
90	4394	181
90	5958	198
91	642	198
91	1480	76
91	1916	15
91	1916	76
91	2994	76
92	3297	76
92	3929	1
93	1480	61
94	4795	76
95	3830	123
96	1095	198
96	2073	275
96	3151	87
96	3297	76
96	5204	29
98	560	151
98	3297	61
99	560	151
99	3297	61
100	2463	1
100	3297	76
100	3559	1
100	5356	82
100	5561	1
101	617	217
101	3151	250
101	3297	61
101	3847	251
103	216	264
103	291	198
103	841	285
103	1571	219
103	2994	76
104	3297	76
105	1018	61
105	4771	250
106	245	269
106	617	269
106	642	269
106	866	269
106	1344	269
106	1360	76
106	1400	269
106	1831	269
106	1916	76
106	2907	269
106	2994	76
106	3163	269
106	3297	76
106	4791	76
106	5152	269
107	5209	76
108	560	151
108	3297	61
108	3381	217
109	560	151
109	3297	61
109	3297	217
110	396	147
110	608	147
110	3151	250
110	3163	217
110	3297	61
110	3297	122
110	4328	285
110	5551	147
112	3297	76
113	1480	61
113	4053	43
113	4771	3
113	4771	250
113	4771	279
114	235	76
114	1024	87
114	1545	208
114	2790	1
114	2790	54
114	2790	76
114	3179	208
114	4614	208
115	1695	93
115	5532	207
116	3473	76
117	2501	250
117	3138	101
118	560	151
118	1415	217
118	2880	61
118	4421	61
120	85	127
120	86	127
120	171	127
120	235	127
120	293	127
120	403	127
120	545	127
120	677	127
120	1004	127
120	1018	127
120	1044	127
120	1146	127
120	1211	127
120	1316	127
120	1358	45
120	1360	127
120	1362	127
120	1407	127
120	1480	127
120	1517	162
120	1622	162
120	1708	127
120	1801	127
120	1847	171
120	1878	127
120	1880	87
120	1916	14
120	1916	127
120	2217	127
120	2441	127
120	2506	127
120	2523	14
120	2523	45
120	2523	127
120	2523	162
120	2558	127
120	2559	127
120	2658	45
120	2660	127
120	2664	127
120	2880	127
120	2983	127
120	2994	14
120	2994	127
120	3075	127
120	3133	127
120	3167	127
120	3269	127
120	3297	14
120	3297	127
120	3352	266
120	3363	127
120	3372	127
120	3401	127
120	3446	127
120	3473	127
120	3497	127
120	3696	127
120	3707	131
120	3713	127
120	3727	14
120	3773	127
120	3792	127
120	3889	127
120	4009	127
120	4070	127
120	4134	127
120	4198	127
120	4216	127
120	4241	127
120	4281	127
120	4319	127
120	4329	127
120	4411	127
120	4421	127
120	4468	127
120	4538	127
120	4539	45
120	4690	127
120	4746	305
120	4791	127
120	4795	127
120	4814	127
120	4841	45
120	4925	266
120	4986	127
120	5037	127
120	5058	127
120	5209	14
120	5209	127
120	5486	4
120	5592	127
120	5633	127
120	5676	127
120	5752	111
120	5753	127
120	5842	127
120	5883	162
120	5962	127
120	6015	127
120	6089	127
120	6092	127
121	580	140
121	1480	76
121	1480	152
121	3166	196
121	5856	13
123	560	151
123	2224	115
123	3297	61
124	1030	286
124	2506	76
125	787	115
125	3297	61
125	4642	217
126	1480	76
126	1480	152
126	5856	13
127	5209	76
127	5341	35
128	85	152
128	1480	152
128	2099	273
128	2994	152
128	3555	48
128	3823	2
128	4771	267
129	3297	76
130	1893	271
131	1480	152
131	4771	308
132	3297	61
132	5530	239
133	272	174
133	560	151
133	1480	61
133	2415	250
133	2501	250
133	2696	174
133	2696	217
133	3492	146
133	4771	250
134	2994	76
135	3297	76
136	3297	76
136	3381	198
136	4314	196
137	2806	36
137	3297	76
137	3297	235
137	3314	36
137	5233	185
138	552	162
138	1480	76
139	1163	1
139	2665	1
139	3297	76
139	3924	169
139	5589	53
140	3297	61
140	3297	122
141	3151	87
141	3297	76
141	3617	1
144	3297	76
145	560	151
145	617	115
145	3297	61
147	560	151
147	3713	61
148	3823	198
149	238	1
149	3297	76
150	3297	55
150	3297	76
150	3563	162
150	4791	55
150	4791	76
152	1400	217
152	3297	61
152	4654	147
152	4866	147
152	5036	63
153	1857	293
153	1916	61
154	1068	226
154	3231	226
154	3297	76
154	3330	226
154	3590	198
155	751	78
155	1787	142
155	3988	78
155	3988	294
155	5506	78
156	120	76
156	468	181
156	642	15
156	1916	76
156	3297	76
157	3297	61
159	3297	76
160	1116	208
160	1480	76
160	5996	208
161	683	2
161	2994	7
161	2994	152
161	4771	308
161	5076	192
161	5213	123
161	5213	159
161	5213	238
162	492	101
162	951	101
162	4771	308
163	642	115
163	1095	217
163	3297	61
164	1480	76
164	2506	76
164	3543	216
164	3543	226
164	3988	78
164	5506	78
165	120	76
166	3297	76
166	4875	1
167	3297	76
167	4321	1
167	4321	54
168	560	151
168	2994	61
168	4544	30
168	4771	250
169	84	208
169	672	208
169	1304	208
169	1562	208
169	3167	54
169	3167	76
169	3420	208
169	3711	208
169	3823	208
169	3826	208
169	3898	208
169	4614	208
169	5479	76
169	5486	4
170	962	147
170	2665	217
170	3297	61
171	120	127
171	171	76
171	677	127
171	1358	45
171	1480	127
171	1950	4
171	2658	45
171	3497	14
171	3696	14
171	4216	127
171	4723	127
171	4771	87
171	4771	292
171	5058	127
171	5209	127
171	5592	127
171	5937	127
173	1360	61
174	1747	118
174	3297	61
176	1831	144
176	3297	76
177	2506	76
178	85	76
179	2501	250
179	3525	277
179	4942	61
180	768	4
180	1480	55
180	1480	76
181	2150	217
181	3297	61
181	3297	122
181	3807	147
182	86	61
183	3297	76
184	1095	217
184	3297	61
185	3297	76
186	2343	147
186	3297	61
186	4915	217
187	560	151
187	1480	61
187	2415	3
187	2415	250
187	4178	190
187	4241	61
187	4771	3
187	4771	250
188	1151	238
190	3297	61
190	3297	122
190	3365	217
192	99	48
192	120	152
192	877	48
192	1916	152
192	3151	267
192	3297	2
192	3297	152
192	4011	50
192	4397	48
192	4771	267
192	5046	48
192	5147	48
193	3297	76
194	560	151
194	4690	61
195	3297	61
195	4781	251
196	2481	1
196	3297	76
197	1344	198
197	3297	76
198	1916	15
198	1916	76
198	1916	152
199	1847	198
200	3297	76
200	3617	1
201	3165	63
201	3297	61
201	4642	217
202	3297	61
202	3751	217
203	3297	61
203	5152	217
204	1480	76
205	238	135
205	247	135
205	851	135
205	1095	171
205	1163	135
205	2187	135
205	2334	135
205	2443	135
205	2547	14
205	2643	135
205	2693	135
205	2937	135
205	2965	135
205	3056	161
205	3134	135
205	3297	1
205	3297	76
205	3559	135
205	3881	14
205	3927	135
205	3973	131
205	4074	135
205	4111	135
205	4271	14
205	4343	135
205	4370	135
205	4470	135
205	4514	135
205	5102	135
205	5126	135
205	5351	135
205	5476	14
205	5561	135
205	5801	162
206	3297	61
206	3450	241
207	3297	76
207	4111	1
208	85	2
208	625	142
208	1024	308
208	1295	294
208	1480	2
208	1880	308
208	2278	294
208	2415	308
208	2501	308
208	2696	2
208	2994	2
208	3713	2
208	4030	2
208	4182	294
208	4690	152
208	4771	308
208	5124	308
208	5209	2
208	5633	2
208	6030	294
209	3297	61
211	1942	99
211	1942	123
211	1942	262
211	2660	76
211	3841	13
212	3297	76
214	4795	76
215	480	14
215	602	87
215	2111	14
215	3297	76
215	3359	87
215	3650	1
216	103	41
216	103	147
216	103	195
216	338	41
216	338	195
216	1061	277
216	1880	3
216	1880	250
216	5209	61
217	4329	61
218	2880	76
219	3297	76
220	355	273
220	877	48
220	1148	129
220	1148	263
220	1316	273
220	1480	152
220	1480	273
220	2994	273
220	3372	273
220	3374	159
220	3431	24
220	3431	167
220	3431	229
220	4690	273
220	4695	273
220	4771	267
220	4771	308
220	5368	273
220	5633	273
221	6068	287
222	768	4
222	1151	37
222	1151	266
222	1480	1
222	1480	76
222	1480	211
222	3563	37
222	4771	292
223	1801	76
224	1480	76
226	560	151
226	2994	61
226	4771	250
227	560	151
227	3297	61
227	4111	217
229	617	217
229	1810	205
229	3297	61
229	3297	122
229	4521	63
230	617	115
230	3297	61
230	3297	122
231	4614	198
231	5209	76
233	541	151
233	617	260
233	1261	134
233	1400	217
233	2862	277
233	3151	250
233	3297	61
233	5012	63
234	2408	217
234	3297	61
235	84	171
235	86	14
235	120	127
235	235	76
235	545	14
235	898	131
235	1024	87
235	1024	292
235	1044	14
235	1358	45
235	1360	14
235	1362	127
235	1480	14
235	1480	127
235	1558	154
235	1801	64
235	2070	127
235	2217	64
235	2559	64
235	2664	14
235	2790	64
235	2983	14
235	2983	127
235	3075	127
235	3167	14
235	3297	127
235	3727	14
235	3783	21
235	3792	127
235	3922	64
235	3956	127
235	3978	92
235	3978	131
235	4216	14
235	4216	127
235	4690	127
235	4791	64
235	4942	127
235	5058	127
235	5209	127
235	5252	127
235	5486	4
235	5592	14
235	5753	64
235	5842	14
235	5842	127
235	5876	4
235	5962	64
235	6089	64
235	6092	14
235	6092	127
236	3297	152
237	4814	61
238	205	1
238	602	87
238	1163	14
238	2481	14
238	2665	14
238	2693	14
238	2965	14
238	3056	1
238	3297	76
238	3359	87
238	3927	14
238	4111	14
238	4370	14
239	729	82
239	3297	76
241	2111	217
241	3297	61
242	1756	63
242	2665	217
242	3297	61
242	4781	251
243	1480	76
244	205	235
244	1095	198
244	3297	76
245	602	87
245	3297	76
245	3359	87
245	4922	1
246	3297	116
246	4690	116
247	205	1
247	602	87
247	2187	14
247	2334	14
247	2937	14
247	3056	1
247	3297	76
247	3359	87
247	3780	14
247	4470	14
247	4514	14
247	4642	14
247	5266	14
247	5526	14
247	5681	131
247	5743	14
248	1095	217
248	3151	250
248	3297	61
248	5012	63
248	5123	115
249	2665	1
249	3297	76
250	560	151
250	1480	61
250	4229	217
250	4771	3
250	4771	250
250	4771	279
251	2994	61
251	4771	250
252	3297	61
253	2259	198
254	3297	61
255	851	1
255	2463	1
255	3297	76
256	3297	152
257	3297	76
258	1916	61
259	1100	1
259	1480	76
260	85	76
260	85	226
260	3841	13
260	4044	62
260	4044	226
260	5856	13
261	617	260
261	3151	250
261	3297	61
261	5944	63
263	1480	152
265	1061	277
265	1916	1
265	1916	61
265	1916	152
266	1831	39
266	1831	238
266	3297	76
266	3486	68
268	2506	76
268	4394	198
269	608	147
269	1095	217
269	3297	61
269	3740	147
269	4866	147
270	560	151
270	1916	61
272	768	4
272	1304	208
272	1308	208
272	1489	208
272	3179	208
272	3898	208
272	4690	76
272	4830	208
273	3297	76
274	3297	61
274	3297	122
274	3915	217
275	2559	76
276	291	208
276	296	208
276	1030	286
276	1116	208
276	1745	208
276	2351	208
276	3179	208
276	3702	208
276	3727	76
276	4593	208
276	5209	76
276	5479	76
278	1360	76
278	1651	292
279	819	146
279	3297	61
281	552	1
281	1480	76
281	4331	82
283	283	221
283	2217	76
283	4771	308
285	50	188
285	3151	250
285	3297	61
285	4595	115
285	4595	174
286	560	151
286	1480	61
286	1480	217
286	2501	250
286	4771	3
286	4771	250
286	4865	191
287	1168	15
288	1670	1
288	3297	76
289	1078	188
289	1480	61
289	2696	115
289	2998	9
289	3462	51
289	4634	63
289	4771	250
290	3297	76
291	276	208
291	296	208
291	1116	208
291	1545	208
291	2994	76
291	5069	208
292	3297	61
293	85	127
293	120	127
293	293	76
293	677	127
293	1044	127
293	1358	45
293	1362	127
293	1480	127
293	1708	127
293	2506	127
293	2559	127
293	2658	45
293	2660	127
293	2880	127
293	2983	127
293	3075	127
293	3167	127
293	3363	127
293	3792	127
293	3956	127
293	4009	127
293	4216	14
293	4216	127
293	4241	127
293	4421	127
293	4538	127
293	4690	127
293	4723	127
293	4791	127
293	4814	127
293	4942	127
293	5037	127
293	5209	127
293	5231	135
293	5231	171
293	5505	127
293	5592	127
293	5633	127
293	5876	4
293	6092	127
294	2010	222
294	3297	76
294	4048	14
294	4875	14
295	245	1
295	3297	76
296	65	208
296	276	208
296	291	208
296	1168	208
296	1308	208
296	1338	208
296	1562	208
296	2247	4
296	2351	208
296	3179	208
296	3420	208
296	3665	208
296	3702	208
296	3713	54
296	3713	76
296	3898	208
296	4002	208
296	4326	208
297	617	260
297	1095	217
297	3151	250
297	3297	61
297	5012	63
298	34	276
298	3297	76
300	1015	34
300	1095	144
300	3297	76
301	1558	297
301	1880	250
301	2501	250
301	2825	146
301	2900	195
301	2994	61
301	2994	172
301	4771	3
301	4771	250
301	4771	279
301	5475	217
301	6021	174
302	702	82
302	2034	275
302	3297	76
302	3362	1
302	4671	35
303	4198	61
304	3297	76
304	5266	1
305	2015	1
305	3297	76
306	2969	217
306	3297	61
306	5020	134
307	307	44
307	1480	61
307	4771	250
308	3297	76
309	3297	76
310	3297	61
311	3297	76
312	468	181
312	2605	181
312	3297	76
313	4198	76
313	4323	198
314	1289	208
314	3675	1
314	3675	54
314	4329	76
315	1480	152
316	6038	93
316	6038	207
317	3151	250
317	3297	61
317	3844	217
317	4771	250
317	4781	251
318	1916	61
319	1827	1
319	3297	76
320	1277	196
320	2671	198
320	2994	76
321	560	151
321	4771	3
321	4771	250
322	3297	61
322	3362	217
322	5566	147
323	560	151
323	1100	260
323	1480	61
323	4771	3
323	4771	250
323	4771	279
323	5514	44
325	1756	63
325	2443	217
325	3297	61
326	120	76
326	1847	198
327	3134	1
327	3297	55
327	3297	76
328	3297	76
328	3819	1
328	4781	161
330	602	87
330	605	14
330	2590	14
330	3297	76
330	3330	14
330	3359	87
330	3703	14
330	3881	1
330	4343	14
330	5126	14
331	4329	198
332	418	98
332	1061	277
332	1556	151
332	3297	61
332	3844	217
334	3297	76
335	1480	152
335	3139	2
335	4771	267
335	5976	263
336	480	174
336	617	174
336	617	260
336	3151	3
336	3151	250
336	3297	61
336	3359	250
336	3359	279
336	4771	250
336	4980	277
336	5944	63
337	120	61
338	216	264
338	5209	76
339	1163	217
339	3297	61
339	3297	122
340	602	87
340	866	14
340	2140	1
340	2221	14
340	2568	1
340	3297	76
341	3297	76
343	1100	260
343	1480	61
343	3602	217
343	4771	250
343	5455	224
344	3297	76
344	3362	144
346	3151	250
346	3297	61
346	4771	250
347	1916	61
347	1916	122
348	120	61
348	120	217
348	560	151
349	3297	76
350	919	147
350	3297	61
350	3297	122
350	4607	230
350	5785	285
351	1559	134
351	5124	250
351	6092	61
352	533	148
353	265	98
353	1880	250
353	1916	61
353	4614	260
353	4771	250
354	120	76
354	1018	76
354	1480	76
354	1801	76
354	1878	76
354	2217	76
354	2506	76
354	2559	76
354	2664	76
354	2880	76
354	2994	76
354	3297	76
354	3713	76
354	4690	76
354	4791	76
354	5209	76
354	5633	76
354	5753	76
354	5962	76
355	1018	14
355	1018	123
355	2994	1
355	2994	76
355	4678	111
355	4678	123
355	4678	162
355	4771	292
355	5486	4
356	1480	2
356	2994	7
356	2994	152
356	4771	308
357	1556	151
357	3297	61
359	1261	134
359	2721	63
359	3297	61
359	3733	115
360	3297	61
362	617	260
362	2721	63
362	3151	250
362	3297	61
362	4642	217
363	560	151
363	1100	260
363	2994	61
363	4771	250
365	1916	76
366	2463	1
366	3297	76
366	5102	1
367	4182	294
368	3297	76
369	3297	61
369	3297	122
370	120	76
370	2448	144
371	2693	1
371	2693	54
371	3297	76
372	38	9
372	3297	61
373	3297	76
374	477	93
374	1480	152
374	4269	207
375	3297	76
375	4642	1
375	5743	1
375	5743	54
376	1516	1
376	3297	76
377	2506	1
377	2506	76
378	2146	217
378	3297	61
380	560	151
380	1360	61
380	1651	250
380	4771	250
381	442	217
381	3297	61
382	1480	76
383	2994	76
383	4695	1
384	85	76
386	2880	76
387	1480	76
388	120	61
388	1095	115
388	3297	61
389	2660	76
390	3297	76
391	3297	76
392	866	198
392	3297	76
393	2985	217
393	3297	61
393	3297	122
394	1916	76
395	1018	152
395	1047	50
395	1047	229
395	3151	267
395	4771	267
395	5976	142
396	4614	198
396	5209	76
397	120	61
398	1095	217
398	3297	61
399	3297	152
400	3297	61
401	3297	61
402	734	1
402	3297	76
403	120	127
403	545	127
403	677	127
403	1044	127
403	1211	127
403	1362	127
403	1480	127
403	1517	45
403	1878	127
403	1926	305
403	2506	127
403	2523	162
403	2559	127
403	2658	45
403	2880	127
403	3075	127
403	3133	127
403	3167	127
403	3352	266
403	3372	127
403	3665	171
403	3756	171
403	4216	127
403	4241	127
403	4281	14
403	4281	127
403	4421	127
403	4468	127
403	4539	45
403	4723	127
403	4771	292
403	4791	127
403	4841	45
403	5058	127
403	5209	14
403	5209	127
403	5486	4
403	5505	127
403	5592	127
403	5617	210
403	5753	127
403	5842	127
403	6092	127
404	3297	61
405	1787	142
405	3988	78
405	3988	294
405	4182	78
405	5506	78
407	3297	61
408	3297	76
409	3297	61
409	4781	195
410	4690	61
410	4771	3
410	4771	250
411	5209	76
412	1163	1
412	3297	76
413	1827	1
413	3106	83
413	3297	76
413	3561	1
413	5476	144
415	5178	118
417	3297	61
418	3151	87
418	3297	76
419	1880	250
419	3525	277
419	5209	61
420	617	198
420	2034	35
420	3297	76
421	2758	4
422	749	266
422	3297	76
423	1214	162
423	3297	76
424	3297	76
426	3297	61
427	3297	76
427	3362	1
428	617	198
428	3297	76
429	3363	152
431	3297	61
431	3847	195
432	1916	76
433	617	217
433	3297	61
434	3297	76
435	560	151
435	617	217
435	1795	251
435	3297	61
436	2640	146
436	3297	61
437	3297	76
437	4506	144
438	608	147
438	2093	217
438	3297	61
439	5345	226
440	120	152
441	617	198
441	3297	76
441	3901	35
442	602	87
442	734	14
442	2999	14
442	3297	76
442	3359	87
442	5476	1
443	560	151
443	1261	134
443	3151	250
443	3297	61
445	1480	76
445	1633	35
446	3297	76
448	2880	76
449	608	41
449	608	147
449	1095	217
449	3151	250
449	3297	61
449	3297	122
451	84	15
451	403	76
451	1787	142
451	2994	76
451	3166	196
451	3665	198
452	38	9
452	3928	101
452	5509	243
453	1095	217
453	2393	45
453	3297	61
453	3347	45
453	3355	63
454	560	151
454	3297	61
455	1480	76
455	5567	198
456	3297	76
456	3927	1
457	5058	76
458	541	151
458	1878	61
458	4771	250
458	4771	279
458	6027	134
459	120	76
460	3133	76
461	4421	152
462	841	285
462	2994	76
463	1379	16
463	1379	101
463	1379	153
463	1435	273
463	1480	152
463	3668	48
463	4771	267
463	5976	142
464	3297	61
465	120	217
466	142	98
466	686	250
466	2332	188
466	2900	195
466	2900	251
466	2994	61
466	3404	188
466	3525	277
466	3754	217
466	4771	3
466	4771	250
466	4771	279
466	5554	297
467	3133	76
467	3133	152
468	617	39
468	617	238
468	2867	39
468	3297	76
468	3486	35
468	3486	68
468	3638	144
468	3638	238
468	6029	84
468	6029	222
469	1480	152
469	4182	294
469	5025	139
469	5025	216
470	3297	76
470	5627	22
471	2122	217
471	3151	250
471	3297	61
472	2994	7
472	2994	76
472	2994	152
472	4771	308
473	4241	76
474	1017	98
474	2201	89
474	3545	61
474	5301	277
475	3297	55
475	3297	76
476	617	15
476	617	198
476	2181	262
476	3297	76
477	1480	76
477	1480	152
477	3841	13
477	4269	35
477	4269	226
477	5856	13
478	617	198
478	3297	76
479	617	217
479	3151	250
479	3297	61
479	3847	251
480	215	14
480	602	87
480	2111	14
480	3297	76
480	3359	87
480	3650	1
481	476	68
481	1419	103
481	1419	177
481	1465	177
481	3297	76
481	5369	177
483	2721	63
483	3297	61
483	3381	217
484	4080	132
485	3297	61
485	4497	251
485	4781	195
485	4781	251
486	560	151
486	1100	217
486	4216	61
487	120	61
487	577	147
487	608	147
487	1847	217
487	3740	147
488	3297	76
489	1277	196
489	2994	76
490	2994	76
490	3507	82
490	3823	1
491	617	217
491	617	260
491	2721	63
491	3151	250
491	3165	63
491	3297	61
491	5399	251
492	1480	152
493	1100	2
493	1148	263
493	1480	152
493	4357	48
493	4771	267
494	1480	152
495	1195	217
495	3297	61
495	5301	277
495	5944	63
496	103	147
496	608	147
496	1095	217
496	3297	61
496	3297	122
497	4948	93
497	4948	207
498	1095	115
498	2443	217
498	3297	61
498	5944	63
499	1095	217
499	3165	63
499	3297	61
499	4097	63
501	3231	1
501	3297	76
503	34	276
503	238	1
503	3297	76
504	3297	61
504	3297	122
506	3297	61
508	3297	61
508	4922	115
509	2408	217
509	3297	61
510	2506	152
510	3311	207
511	1880	3
511	1880	250
511	1916	61
511	2415	250
511	2501	250
511	4771	250
512	4927	68
513	5474	88
514	1360	76
515	3297	76
515	3507	82
515	4074	1
516	120	152
516	2144	85
517	247	1
517	2643	1
517	3297	76
517	4470	1
517	4514	1
517	5356	82
518	560	151
518	617	115
518	797	58
518	944	45
518	3297	61
520	330	1
520	3297	76
521	2660	76
521	3841	13
522	1863	198
522	2646	99
522	2646	262
522	3297	76
522	3297	162
522	4371	99
522	4371	262
523	3297	61
524	1100	198
524	1480	76
524	1633	226
525	28	129
525	28	170
525	28	263
525	2994	152
525	3841	16
525	4719	48
525	4719	104
525	4771	267
525	4771	308
525	5976	142
526	1480	76
528	1480	152
528	4771	308
529	3297	61
530	1480	1
530	1480	76
530	2079	14
531	3297	76
532	1095	217
532	3297	61
533	352	237
534	2983	76
535	560	151
535	3297	61
536	1095	144
536	3297	76
537	3297	76
539	675	226
539	3297	76
540	3165	63
540	3297	61
542	3297	76
543	3297	76
543	5919	35
544	3133	76
545	85	127
545	86	14
545	86	127
545	120	127
545	235	14
545	403	127
545	545	76
545	677	127
545	1044	127
545	1211	127
545	1224	127
545	1358	45
545	1360	127
545	1362	127
545	1708	127
545	1878	127
545	1916	127
545	2506	127
545	2523	127
545	2658	45
545	2660	127
545	2678	37
545	2678	266
545	2790	127
545	2820	14
545	2880	127
545	2983	127
545	2994	127
545	3075	14
545	3075	127
545	3363	127
545	3372	127
545	3473	14
545	3473	127
545	3696	127
545	3713	127
545	3792	127
545	3889	127
545	3922	127
545	3956	127
545	4009	127
545	4198	127
545	4216	127
545	4421	127
545	4690	127
545	4723	14
545	4723	127
545	4728	162
545	4814	127
545	4942	127
545	4980	302
545	5037	127
545	5058	127
545	5209	127
545	5592	127
545	5753	127
545	5842	14
545	5842	127
545	5876	4
545	5937	127
545	6015	127
545	6089	127
545	6092	127
546	3545	238
547	3297	61
547	5331	147
548	560	151
548	1100	174
548	2696	174
548	2994	61
548	3823	174
548	4771	250
549	4421	76
550	1024	250
550	4771	250
552	768	4
552	1480	1
552	1480	76
552	1710	37
552	1710	266
552	4771	292
553	973	1
553	3297	76
553	3561	1
555	1916	76
555	1916	162
556	2152	158
556	4771	308
556	4795	76
556	4795	235
557	403	116
558	3151	250
558	3297	61
558	3365	217
559	2174	1
559	3297	76
561	662	67
561	2163	205
561	2994	61
561	4771	250
562	2671	15
562	2994	152
563	617	260
563	3151	250
563	3297	61
563	5036	63
564	560	151
564	955	260
564	1386	190
564	1480	61
